,epoch,iteration,mode,loss
4309,13,189.0,train,0.3008513
4310,13,190.0,train,0.32283375
4311,13,191.0,train,0.37570298
4312,13,192.0,train,0.31792906
4313,13,193.0,train,0.32114264
4314,13,194.0,train,0.28067437
4315,13,195.0,train,0.28961438
4316,13,196.0,train,0.49487257
4317,13,197.0,train,0.3459527
4318,13,198.0,train,0.3708394
4319,13,199.0,train,0.30148888
4320,13,200.0,train,0.32074958
4321,13,201.0,train,0.42241186
4322,13,202.0,train,0.25735658
4323,13,203.0,train,0.3404105
4324,13,204.0,train,0.39659292
4325,13,205.0,train,0.4116606
4326,13,206.0,train,0.33029342
4327,13,207.0,train,0.36671567
4328,13,208.0,train,0.39689463
4329,13,209.0,train,0.35165733
4330,13,210.0,train,0.33754718
4331,13,211.0,train,0.30962598
4332,13,212.0,train,0.23526797
4333,13,213.0,train,0.35807028
4334,13,214.0,train,0.36396503
4335,13,215.0,train,0.28622964
4336,13,216.0,train,0.32152063
4337,13,217.0,train,0.3696898
4338,13,218.0,train,0.3908078
4339,13,219.0,train,0.44727778
4340,13,220.0,train,0.3713918
4341,13,221.0,train,0.32942694
4342,13,222.0,train,0.49340194
4343,13,223.0,train,0.3245402
4344,13,224.0,train,0.30768827
4345,13,225.0,train,0.3182219
4346,13,226.0,train,0.2707294
4347,13,227.0,train,0.35433
4348,13,228.0,train,0.3509238
4349,13,229.0,train,0.37608042
4350,13,230.0,train,0.40027636
4351,13,231.0,train,0.30696085
4352,13,232.0,train,0.4403423
4353,13,233.0,train,0.3223891
4354,13,234.0,train,0.39020562
4355,13,235.0,train,0.4055269
4356,13,236.0,train,0.3222134
4357,13,237.0,train,0.37128383
4358,13,238.0,train,0.4252322
4359,13,239.0,train,0.37775883
4360,13,240.0,train,0.33344567
4361,13,241.0,train,0.46089613
4362,13,242.0,train,0.41207916
4363,13,1.0,test,0.45639166
4364,13,2.0,test,0.39182183
4365,13,3.0,test,0.39553213
4366,13,4.0,test,0.4716036
4367,13,5.0,test,0.53142834
4368,13,6.0,test,0.3013737
4369,13,7.0,test,0.16603394
4370,13,8.0,test,0.2411818
4371,13,9.0,test,0.38969982
4372,13,10.0,test,0.26081496
4373,13,11.0,test,0.22178206
4374,13,12.0,test,0.51287127
4375,13,13.0,test,0.21400203
4376,13,14.0,test,0.29348946
4377,13,15.0,test,0.24069864
4378,13,16.0,test,0.2764709
4379,13,17.0,test,0.5332588
4380,13,18.0,test,0.9633422
4381,13,19.0,test,0.33782652
4382,13,20.0,test,0.35489625
4383,13,21.0,test,0.40170574
4384,13,22.0,test,0.26813877
4385,13,23.0,test,0.22713582
4386,13,24.0,test,0.1670876
4387,13,25.0,test,0.54517317
4388,13,26.0,test,0.30394432
4389,13,27.0,test,0.31698692
4390,13,28.0,test,0.37576264
4391,13,29.0,test,0.48013872
4392,13,30.0,test,0.3326896
4393,13,31.0,test,0.2672877
4394,13,32.0,test,0.48647657
4395,13,33.0,test,0.36297113
4396,13,34.0,test,0.3384148
4397,13,35.0,test,0.35554153
4398,13,36.0,test,0.29286516
4399,13,37.0,test,0.497906
4400,13,38.0,test,0.6016581
4401,13,39.0,test,0.35205233
4402,13,40.0,test,0.38493234
4403,13,41.0,test,0.69275254
4404,13,42.0,test,0.5898526
4405,13,43.0,test,0.3698634
4406,13,44.0,test,0.47292575
4407,13,45.0,test,0.55430806
4408,13,46.0,test,0.51234406
4409,13,47.0,test,0.2520064
4410,13,48.0,test,0.17132205
4411,13,49.0,test,0.3569154
4412,13,50.0,test,0.52218485
4413,13,51.0,test,0.6982505
4414,13,52.0,test,0.6149571
4415,13,53.0,test,0.47633275
4416,13,54.0,test,0.3066721
4417,13,55.0,test,0.45895082
4418,13,56.0,test,0.572561
4419,13,57.0,test,0.18941584
4420,13,58.0,test,0.37069133
4421,13,59.0,test,0.30631036
4422,13,60.0,test,0.27897382
4423,13,61.0,test,0.33800754
4424,13,62.0,test,0.3766853
4425,13,63.0,test,0.23556463
4426,13,64.0,test,0.4924518
4427,13,65.0,test,0.35317588
4428,13,66.0,test,0.42604104
4429,13,67.0,test,0.36088437
4430,13,68.0,test,0.2340414
4431,13,69.0,test,0.478828
4432,13,70.0,test,0.4172801
4433,13,71.0,test,0.24907233
4434,13,72.0,test,0.3234431
4435,13,73.0,test,0.30311996
4436,13,74.0,test,0.7055618
4437,13,75.0,test,0.35907435
4438,14,1.0,train,0.4670966
4439,14,2.0,train,0.24692704
4440,14,3.0,train,0.26772127
4441,14,4.0,train,0.4333039
4442,14,5.0,train,0.27078313
4443,14,6.0,train,0.2606145
4444,14,7.0,train,0.29474947
4445,14,8.0,train,0.33122
4446,14,9.0,train,0.45738178
4447,14,10.0,train,0.3758623
4448,14,11.0,train,0.26431638
4449,14,12.0,train,0.352184
4450,14,13.0,train,0.24930665
4451,14,14.0,train,0.28738946
4452,14,15.0,train,0.28670684
4453,14,16.0,train,0.34121662
4454,14,17.0,train,0.30792
4455,14,18.0,train,0.27252737
4456,14,19.0,train,0.3292926
4457,14,20.0,train,0.3141722
4458,14,21.0,train,0.31179708
4459,14,22.0,train,0.4499963
4460,14,23.0,train,0.37073636
4461,14,24.0,train,0.3072964
4462,14,25.0,train,0.35997292
4463,14,26.0,train,0.30358568
4464,14,27.0,train,0.39498025
4465,14,28.0,train,0.38900328
4466,14,29.0,train,0.3316499
4467,14,30.0,train,0.3118111
4468,14,31.0,train,0.29026505
4469,14,32.0,train,0.3295644
4470,14,33.0,train,0.3115201
4471,14,34.0,train,0.40813982
4472,14,35.0,train,0.3321317
4473,14,36.0,train,0.37072024
4474,14,37.0,train,0.29654497
4475,14,38.0,train,0.3674585
4476,14,39.0,train,0.45651075
4477,14,40.0,train,0.31430718
4478,14,41.0,train,0.25950563
4479,14,42.0,train,0.37483597
4480,14,43.0,train,0.33419514
4481,14,44.0,train,0.35440022
4482,14,45.0,train,0.3740173
4483,14,46.0,train,0.3934406
4484,14,47.0,train,0.28779384
4485,14,48.0,train,0.3456948
4486,14,49.0,train,0.26861247
4487,14,50.0,train,0.35382727
4488,14,51.0,train,0.2806276
4489,14,52.0,train,0.42564598
4490,14,53.0,train,0.38438454
4491,14,54.0,train,0.47933787
4492,14,55.0,train,0.22899899
4493,14,56.0,train,0.58705115
4494,14,57.0,train,0.264986
4495,14,58.0,train,0.30418554
4496,14,59.0,train,0.41937673
4497,14,60.0,train,0.31783617
4498,14,61.0,train,0.29446635
4499,14,62.0,train,0.36237124
4500,14,63.0,train,0.23052377
4501,14,64.0,train,0.42913112
4502,14,65.0,train,0.34875208
4503,14,66.0,train,0.27148086
4504,14,67.0,train,0.3372104
4505,14,68.0,train,0.27929273
4506,14,69.0,train,0.42802224
4507,14,70.0,train,0.3314625
4508,14,71.0,train,0.26477498
4509,14,72.0,train,0.3225113
4510,14,73.0,train,0.3868656
4511,14,74.0,train,0.29806602
4512,14,75.0,train,0.2862961
4513,14,76.0,train,0.30986708
4514,14,77.0,train,0.5394662
4515,14,78.0,train,0.4846076
4516,14,79.0,train,0.34067473
4517,14,80.0,train,0.26710692
4518,14,81.0,train,0.24738662
4519,14,82.0,train,0.41688025
4520,14,83.0,train,0.48911804
4521,14,84.0,train,0.30974826
4522,14,85.0,train,0.32962888
4523,14,86.0,train,0.40365607
4524,14,87.0,train,0.27801496
4525,14,88.0,train,0.2893084
4526,14,89.0,train,0.38867885
4527,14,90.0,train,0.34840667
4528,14,91.0,train,0.31309038
4529,14,92.0,train,0.33319366
4530,14,93.0,train,0.37012583
4531,14,94.0,train,0.33916733
4532,14,95.0,train,0.3135759
4533,14,96.0,train,0.34424856
4534,14,97.0,train,0.3929367
4535,14,98.0,train,0.43551522
4536,14,99.0,train,0.2957403
4537,14,100.0,train,0.30939275
4538,14,101.0,train,0.33152646
4539,14,102.0,train,0.2960937
4540,14,103.0,train,0.35635248
4541,14,104.0,train,0.31815216
4542,14,105.0,train,0.22549143
4543,14,106.0,train,0.33947337
4544,14,107.0,train,0.26170948
4545,14,108.0,train,0.36300057
4546,14,109.0,train,0.31623
4547,14,110.0,train,0.30350202
4548,14,111.0,train,0.29549986
4549,14,112.0,train,0.3218804
4550,14,113.0,train,0.37433726
4551,14,114.0,train,0.3135327
4552,14,115.0,train,0.29635486
4553,14,116.0,train,0.2947284
4554,14,117.0,train,0.33177263
4555,14,118.0,train,0.23657472
4556,14,119.0,train,0.30789307
4557,14,120.0,train,0.28815228
4558,14,121.0,train,0.24883306
4559,14,122.0,train,0.63119936
4560,14,123.0,train,0.46018544
4561,14,124.0,train,0.39899486
4562,14,125.0,train,0.40285775
4563,14,126.0,train,0.34486118
4564,14,127.0,train,0.29795188
4565,14,128.0,train,0.42335483
4566,14,129.0,train,0.35057187
4567,14,130.0,train,0.27595237
4568,14,131.0,train,0.39612308
4569,14,132.0,train,0.43260714
4570,14,133.0,train,0.42124215
4571,14,134.0,train,0.28038263
4572,14,135.0,train,0.3167003
4573,14,136.0,train,0.40025827
4574,14,137.0,train,0.38204342
4575,14,138.0,train,0.22150162
4576,14,139.0,train,0.39703426
4577,14,140.0,train,0.3715518
4578,14,141.0,train,0.34665394
4579,14,142.0,train,0.44122404
4580,14,143.0,train,0.27444547
4581,14,144.0,train,0.23518872
4582,14,145.0,train,0.41040757
4583,14,146.0,train,0.2251758
4584,14,147.0,train,0.38459986
4585,14,148.0,train,0.3578159
4586,14,149.0,train,0.34654704
4587,14,150.0,train,0.3212936
4588,14,151.0,train,0.32983086
4589,14,152.0,train,0.31745905
4590,14,153.0,train,0.44040975
4591,14,154.0,train,0.397908
4592,14,155.0,train,0.29058427
4593,14,156.0,train,0.32897398
4594,14,157.0,train,0.36717528
4595,14,158.0,train,0.38390538
4596,14,159.0,train,0.24583976
4597,14,160.0,train,0.40034914
4598,14,161.0,train,0.30210716
4599,14,162.0,train,0.3115153
4600,14,163.0,train,0.3579821
4601,14,164.0,train,0.3597825
4602,14,165.0,train,0.29402304
4603,14,166.0,train,0.2830849
4604,14,167.0,train,0.38493738
4605,14,168.0,train,0.23993015
4606,14,169.0,train,0.25122347
4607,14,170.0,train,0.36515468
4608,14,171.0,train,0.2749714
4609,14,172.0,train,0.40557215
4610,14,173.0,train,0.35503083
4611,14,174.0,train,0.32751265
4612,14,175.0,train,0.39236775
4613,14,176.0,train,0.30590335
4614,14,177.0,train,0.37445587
4615,14,178.0,train,0.36854574
4616,14,179.0,train,0.47208178
4617,14,180.0,train,0.42679232
4618,14,181.0,train,0.25550324
4619,14,182.0,train,0.297106
4620,14,183.0,train,0.4366191
4621,14,184.0,train,0.35486245
4622,14,185.0,train,0.3735264
4623,14,186.0,train,0.31878394
4624,14,187.0,train,0.35373884
4625,14,188.0,train,0.46069044
4626,14,189.0,train,0.39297786
4627,14,190.0,train,0.24599144
4628,14,191.0,train,0.19913904
4629,14,192.0,train,0.3465653
4630,14,193.0,train,0.36719152
4631,14,194.0,train,0.29193193
4632,14,195.0,train,0.30236796
4633,14,196.0,train,0.42388415
4634,14,197.0,train,0.28188643
4635,14,198.0,train,0.2923095
4636,14,199.0,train,0.26987332
4637,14,200.0,train,0.3296599
4638,14,201.0,train,0.35805652
4639,14,202.0,train,0.36866924
4640,14,203.0,train,0.3427629
4641,14,204.0,train,0.33796644
4642,14,205.0,train,0.30286652
4643,14,206.0,train,0.29508168
4644,14,207.0,train,0.33607292
4645,14,208.0,train,0.38409323
4646,14,209.0,train,0.3326864
4647,14,210.0,train,0.2888785
4648,14,211.0,train,0.28057304
4649,14,212.0,train,0.32455897
4650,14,213.0,train,0.29422945
4651,14,214.0,train,0.45864028
4652,14,215.0,train,0.37207732
4653,14,216.0,train,0.3287207
4654,14,217.0,train,0.4786587
4655,14,218.0,train,0.35710132
4656,14,219.0,train,0.33048844
4657,14,220.0,train,0.28502747
4658,14,221.0,train,0.60006374
4659,14,222.0,train,0.36017913
4660,14,223.0,train,0.38629293
4661,14,224.0,train,0.36466932
4662,14,225.0,train,0.2549985
4663,14,226.0,train,0.32812333
4664,14,227.0,train,0.37020588
4665,14,228.0,train,0.33467442
4666,14,229.0,train,0.2660248
4667,14,230.0,train,0.22694968
4668,14,231.0,train,0.25135162
4669,14,232.0,train,0.37321952
4670,14,233.0,train,0.30833143
4671,14,234.0,train,0.44569314
4672,14,235.0,train,0.32308927
4673,14,236.0,train,0.2700655
4674,14,237.0,train,0.34506065
4675,14,238.0,train,0.3664487
4676,14,239.0,train,0.2548546
4677,14,240.0,train,0.23047996
4678,14,241.0,train,0.29518074
4679,14,242.0,train,0.30079547
4680,14,1.0,test,0.4292018
4681,14,2.0,test,0.32827348
4682,14,3.0,test,0.3575727
4683,14,4.0,test,0.5265582
4684,14,5.0,test,0.5427905
4685,14,6.0,test,0.3015155
4686,14,7.0,test,0.19135836
4687,14,8.0,test,0.2748731
4688,14,9.0,test,0.3453354
4689,14,10.0,test,0.25313175
4690,14,11.0,test,0.2082039
4691,14,12.0,test,0.6012398
4692,14,13.0,test,0.20631713
4693,14,14.0,test,0.25098532
4694,14,15.0,test,0.2752065
4695,14,16.0,test,0.27081394
4696,14,17.0,test,0.4590617
4697,14,18.0,test,0.79243314
4698,14,19.0,test,0.38556385
4699,14,20.0,test,0.32261026
4700,14,21.0,test,0.33339545
4701,14,22.0,test,0.27272052
4702,14,23.0,test,0.2427435
4703,14,24.0,test,0.1661247
4704,14,25.0,test,0.48341045
4705,14,26.0,test,0.27958575
4706,14,27.0,test,0.2966212
4707,14,28.0,test,0.36584684
4708,14,29.0,test,0.5850419
4709,14,30.0,test,0.3698043
4710,14,31.0,test,0.28792787
4711,14,32.0,test,0.5134164
4712,14,33.0,test,0.34581563
4713,14,34.0,test,0.33298063
4714,14,35.0,test,0.3850836
4715,14,36.0,test,0.28708875
4716,14,37.0,test,0.49536392
4717,14,38.0,test,0.59227383
4718,14,39.0,test,0.3684741
4719,14,40.0,test,0.30338156
4720,14,41.0,test,0.5555587
4721,14,42.0,test,0.6588595
4722,14,43.0,test,0.48180723
4723,14,44.0,test,0.46125484
4724,14,45.0,test,0.5736736
4725,14,46.0,test,0.50908995
4726,14,47.0,test,0.22951083
4727,14,48.0,test,0.13245006
4728,14,49.0,test,0.33360195
4729,14,50.0,test,0.58011734
4730,14,51.0,test,0.7109189
4731,14,52.0,test,0.6686924
4732,14,53.0,test,0.4937514
4733,14,54.0,test,0.33758923
4734,14,55.0,test,0.4952685
4735,14,56.0,test,0.63352835
4736,14,57.0,test,0.20343012
4737,14,58.0,test,0.35801864
4738,14,59.0,test,0.33346474
4739,14,60.0,test,0.24882148
4740,14,61.0,test,0.35159492
4741,14,62.0,test,0.4780522
4742,14,63.0,test,0.2099351
4743,14,64.0,test,0.4661532
4744,14,65.0,test,0.33596113
4745,14,66.0,test,0.42690006
4746,14,67.0,test,0.37590396
4747,14,68.0,test,0.2369798
4748,14,69.0,test,0.47473538
4749,14,70.0,test,0.36712575
4750,14,71.0,test,0.19570489
4751,14,72.0,test,0.31062305
4752,14,73.0,test,0.30659667
4753,14,74.0,test,0.7037988
4754,14,75.0,test,0.33495668
4755,15,1.0,train,0.23419176
4756,15,2.0,train,0.2790627
4757,15,3.0,train,0.2760625
4758,15,4.0,train,0.3916757
4759,15,5.0,train,0.29293573
4760,15,6.0,train,0.32868338
4761,15,7.0,train,0.43808642
4762,15,8.0,train,0.3135856
4763,15,9.0,train,0.34835702
4764,15,10.0,train,0.37641576
4765,15,11.0,train,0.37780404
4766,15,12.0,train,0.44358325
4767,15,13.0,train,0.3307047
4768,15,14.0,train,0.2278883
4769,15,15.0,train,0.29625368
4770,15,16.0,train,0.3851429
4771,15,17.0,train,0.4758429
4772,15,18.0,train,0.5739915
4773,15,19.0,train,0.3593885
4774,15,20.0,train,0.3438209
4775,15,21.0,train,0.35450268
4776,15,22.0,train,0.38551933
4777,15,23.0,train,0.3713626
4778,15,24.0,train,0.33560592
4779,15,25.0,train,0.42851105
4780,15,26.0,train,0.4317939
4781,15,27.0,train,0.33501518
4782,15,28.0,train,0.33151183
4783,15,29.0,train,0.4467994
4784,15,30.0,train,0.4077205
4785,15,31.0,train,0.3244647
4786,15,32.0,train,0.3128451
4787,15,33.0,train,0.41210958
4788,15,34.0,train,0.3917017
4789,15,35.0,train,0.2832364
4790,15,36.0,train,0.24340989
4791,15,37.0,train,0.34719485
4792,15,38.0,train,0.33941525
4793,15,39.0,train,0.38742343
4794,15,40.0,train,0.3763291
4795,15,41.0,train,0.23899354
4796,15,42.0,train,0.44268617
4797,15,43.0,train,0.3467701
4798,15,44.0,train,0.32752007
4799,15,45.0,train,0.35937345
4800,15,46.0,train,0.31449318
4801,15,47.0,train,0.32723793
4802,15,48.0,train,0.31413883
4803,15,49.0,train,0.41040453
4804,15,50.0,train,0.27507016
4805,15,51.0,train,0.29546428
4806,15,52.0,train,0.3843256
4807,15,53.0,train,0.22738707
4808,15,54.0,train,0.4040032
4809,15,55.0,train,0.41384014
4810,15,56.0,train,0.30255657
4811,15,57.0,train,0.49719888
4812,15,58.0,train,0.42650416
4813,15,59.0,train,0.24407709
4814,15,60.0,train,0.24349879
4815,15,61.0,train,0.29495695
4816,15,62.0,train,0.3585269
4817,15,63.0,train,0.34625256
4818,15,64.0,train,0.2945414
4819,15,65.0,train,0.31946522
4820,15,66.0,train,0.32292902
4821,15,67.0,train,0.27905652
4822,15,68.0,train,0.30110866
4823,15,69.0,train,0.40145755
4824,15,70.0,train,0.39228728
4825,15,71.0,train,0.31851587
4826,15,72.0,train,0.25279018
4827,15,73.0,train,0.29994455
4828,15,74.0,train,0.43162325
4829,15,75.0,train,0.3308527
4830,15,76.0,train,0.38644004
4831,15,77.0,train,0.35052305
4832,15,78.0,train,0.4470507
4833,15,79.0,train,0.3304917
4834,15,80.0,train,0.31651795
4835,15,81.0,train,0.26946354
4836,15,82.0,train,0.44966105
4837,15,83.0,train,0.35789615
4838,15,84.0,train,0.26041722
4839,15,85.0,train,0.30899128
4840,15,86.0,train,0.3337516
4841,15,87.0,train,0.289299
4842,15,88.0,train,0.3646188
4843,15,89.0,train,0.4388358
4844,15,90.0,train,0.41029665
4845,15,91.0,train,0.24411309
4846,15,92.0,train,0.3885965
4847,15,93.0,train,0.32721454
4848,15,94.0,train,0.33511442
4849,15,95.0,train,0.31149638
4850,15,96.0,train,0.3998823
4851,15,97.0,train,0.4146251
4852,15,98.0,train,0.21813822
4853,15,99.0,train,0.37075546
4854,15,100.0,train,0.26914987
4855,15,101.0,train,0.42773086
4856,15,102.0,train,0.35446516
4857,15,103.0,train,0.29170477
4858,15,104.0,train,0.28664362
4859,15,105.0,train,0.33186576
4860,15,106.0,train,0.4394834
4861,15,107.0,train,0.38473535
4862,15,108.0,train,0.267548
4863,15,109.0,train,0.34362045
4864,15,110.0,train,0.29916206
4865,15,111.0,train,0.3243673
4866,15,112.0,train,0.2778025
4867,15,113.0,train,0.35656357
4868,15,114.0,train,0.31907988
4869,15,115.0,train,0.3619694
4870,15,116.0,train,0.36411127
4871,15,117.0,train,0.27436346
4872,15,118.0,train,0.38380563
4873,15,119.0,train,0.43648222
4874,15,120.0,train,0.27741298
4875,15,121.0,train,0.46303678
4876,15,122.0,train,0.41361618
4877,15,123.0,train,0.34999546
4878,15,124.0,train,0.41656223
4879,15,125.0,train,0.3581414
4880,15,126.0,train,0.23471415
4881,15,127.0,train,0.25215644
4882,15,128.0,train,0.31381905
4883,15,129.0,train,0.26989874
4884,15,130.0,train,0.43776304
4885,15,131.0,train,0.31564373
4886,15,132.0,train,0.2547975
4887,15,133.0,train,0.2538935
4888,15,134.0,train,0.35256106
4889,15,135.0,train,0.3777323
4890,15,136.0,train,0.24763587
4891,15,137.0,train,0.2685486
4892,15,138.0,train,0.32650164
4893,15,139.0,train,0.3183269
4894,15,140.0,train,0.45294577
4895,15,141.0,train,0.35713536
4896,15,142.0,train,0.38032317
4897,15,143.0,train,0.32519394
4898,15,144.0,train,0.3016553
4899,15,145.0,train,0.37048057
4900,15,146.0,train,0.41923898
4901,15,147.0,train,0.28863907
4902,15,148.0,train,0.3007514
4903,15,149.0,train,0.3560812
4904,15,150.0,train,0.29815534
4905,15,151.0,train,0.36289105
4906,15,152.0,train,0.27965376
4907,15,153.0,train,0.2981377
4908,15,154.0,train,0.39760873
4909,15,155.0,train,0.3530635
4910,15,156.0,train,0.32460794
4911,15,157.0,train,0.39383656
4912,15,158.0,train,0.26214686
4913,15,159.0,train,0.303809
4914,15,160.0,train,0.45110592
4915,15,161.0,train,0.29343522
4916,15,162.0,train,0.32880297
4917,15,163.0,train,0.4873161
4918,15,164.0,train,0.28763726
4919,15,165.0,train,0.27484378
4920,15,166.0,train,0.31520087
4921,15,167.0,train,0.45064953
4922,15,168.0,train,0.37669185
4923,15,169.0,train,0.37054104
4924,15,170.0,train,0.2939286
4925,15,171.0,train,0.24398261
4926,15,172.0,train,0.40818524
4927,15,173.0,train,0.4620435
4928,15,174.0,train,0.36951774
4929,15,175.0,train,0.2573075
4930,15,176.0,train,0.29956457
4931,15,177.0,train,0.24685352
4932,15,178.0,train,0.31272396
4933,15,179.0,train,0.3375227
4934,15,180.0,train,0.39571387
4935,15,181.0,train,0.3684769
4936,15,182.0,train,0.2710961
4937,15,183.0,train,0.51013935
4938,15,184.0,train,0.32480666
4939,15,185.0,train,0.2810401
4940,15,186.0,train,0.33585632
4941,15,187.0,train,0.36902153
4942,15,188.0,train,0.2936017
4943,15,189.0,train,0.40408748
4944,15,190.0,train,0.22148271
4945,15,191.0,train,0.39916176
4946,15,192.0,train,0.36706576
4947,15,193.0,train,0.26328635
4948,15,194.0,train,0.28417563
4949,15,195.0,train,0.3146361
4950,15,196.0,train,0.22910522
4951,15,197.0,train,0.5048131
4952,15,198.0,train,0.33509767
4953,15,199.0,train,0.39779955
4954,15,200.0,train,0.36527163
4955,15,201.0,train,0.30493218
4956,15,202.0,train,0.3286076
4957,15,203.0,train,0.32042408
4958,15,204.0,train,0.42865923
4959,15,205.0,train,0.31700003
4960,15,206.0,train,0.36408544
4961,15,207.0,train,0.41258088
4962,15,208.0,train,0.27912045
4963,15,209.0,train,0.29256144
4964,15,210.0,train,0.25948498
4965,15,211.0,train,0.42252725
4966,15,212.0,train,0.15591858
4967,15,213.0,train,0.33161223
4968,15,214.0,train,0.35694942
4969,15,215.0,train,0.41934025
4970,15,216.0,train,0.29619157
4971,15,217.0,train,0.25237283
4972,15,218.0,train,0.27438533
4973,15,219.0,train,0.2521014
4974,15,220.0,train,0.26509443
4975,15,221.0,train,0.34111986
4976,15,222.0,train,0.2659597
4977,15,223.0,train,0.22439378
4978,15,224.0,train,0.25220892
4979,15,225.0,train,0.21062727
4980,15,226.0,train,0.26922044
4981,15,227.0,train,0.32209083
4982,15,228.0,train,0.28222647
4983,15,229.0,train,0.25683576
4984,15,230.0,train,0.23110813
4985,15,231.0,train,0.30129316
4986,15,232.0,train,0.33889312
4987,15,233.0,train,0.2646202
4988,15,234.0,train,0.3859288
4989,15,235.0,train,0.37361777
4990,15,236.0,train,0.25298434
4991,15,237.0,train,0.2372552
4992,15,238.0,train,0.3606205
4993,15,239.0,train,0.31735438
4994,15,240.0,train,0.40567264
4995,15,241.0,train,0.27193874
4996,15,242.0,train,0.37050983
4997,15,1.0,test,0.43240094
4998,15,2.0,test,0.38801467
4999,15,3.0,test,0.339455
5000,15,4.0,test,0.47982925
5001,15,5.0,test,0.5472354
5002,15,6.0,test,0.31670856
5003,15,7.0,test,0.15958036
5004,15,8.0,test,0.2497423
5005,15,9.0,test,0.34346524
5006,15,10.0,test,0.27000937
5007,15,11.0,test,0.1889802
5008,15,12.0,test,0.549015
5009,15,13.0,test,0.20508961
5010,15,14.0,test,0.2406724
5011,15,15.0,test,0.23513882
5012,15,16.0,test,0.25583896
5013,15,17.0,test,0.5143546
5014,15,18.0,test,0.75672674
5015,15,19.0,test,0.33234876
5016,15,20.0,test,0.30716214
5017,15,21.0,test,0.35872334
5018,15,22.0,test,0.2523499
5019,15,23.0,test,0.24674715
5020,15,24.0,test,0.16051596
5021,15,25.0,test,0.5114449
5022,15,26.0,test,0.31586367
5023,15,27.0,test,0.29976374
5024,15,28.0,test,0.33857566
5025,15,29.0,test,0.5097026
5026,15,30.0,test,0.32211787
5027,15,31.0,test,0.26098427
5028,15,32.0,test,0.46231252
5029,15,33.0,test,0.3276089
5030,15,34.0,test,0.31525296
5031,15,35.0,test,0.3392991
5032,15,36.0,test,0.28008923
5033,15,37.0,test,0.44593522
5034,15,38.0,test,0.57530123
5035,15,39.0,test,0.32469714
5036,15,40.0,test,0.27107757
5037,15,41.0,test,0.5140242
5038,15,42.0,test,0.49390543
5039,15,43.0,test,0.32287294
5040,15,44.0,test,0.3470028
5041,15,45.0,test,0.4783646
5042,15,46.0,test,0.44265646
5043,15,47.0,test,0.22747813
5044,15,48.0,test,0.15543343
5045,15,49.0,test,0.2793352
5046,15,50.0,test,0.4992395
5047,15,51.0,test,0.5721151
5048,15,52.0,test,0.6297636
5049,15,53.0,test,0.4845121
5050,15,54.0,test,0.33315104
5051,15,55.0,test,0.44932324
5052,15,56.0,test,0.54996926
5053,15,57.0,test,0.23474875
5054,15,58.0,test,0.3808884
5055,15,59.0,test,0.327018
5056,15,60.0,test,0.25857553
5057,15,61.0,test,0.3068774
5058,15,62.0,test,0.33542413
5059,15,63.0,test,0.19259246
5060,15,64.0,test,0.38997698
5061,15,65.0,test,0.34176838
5062,15,66.0,test,0.4011114
5063,15,67.0,test,0.34026045
5064,15,68.0,test,0.2069408
5065,15,69.0,test,0.4813467
5066,15,70.0,test,0.36503953
5067,15,71.0,test,0.2007881
5068,15,72.0,test,0.3122222
5069,15,73.0,test,0.30699825
5070,15,74.0,test,0.64567393
5071,15,75.0,test,0.34752035
5072,16,1.0,train,0.38168058
5073,16,2.0,train,0.35297686
5074,16,3.0,train,0.37881336
5075,16,4.0,train,0.3373802
5076,16,5.0,train,0.32425296
5077,16,6.0,train,0.39715835
5078,16,7.0,train,0.29923993
5079,16,8.0,train,0.37458402
5080,16,9.0,train,0.2599342
5081,16,10.0,train,0.4269687
5082,16,11.0,train,0.407723
5083,16,12.0,train,0.20610087
5084,16,13.0,train,0.3908231
5085,16,14.0,train,0.34408402
5086,16,15.0,train,0.42405942
5087,16,16.0,train,0.2610851
5088,16,17.0,train,0.27937666
5089,16,18.0,train,0.3223158
5090,16,19.0,train,0.35483193
5091,16,20.0,train,0.31977463
5092,16,21.0,train,0.39384994
5093,16,22.0,train,0.33552256
5094,16,23.0,train,0.36389264
5095,16,24.0,train,0.31187373
5096,16,25.0,train,0.3285841
5097,16,26.0,train,0.38014784
5098,16,27.0,train,0.33453685
5099,16,28.0,train,0.2905702
5100,16,29.0,train,0.30084735
5101,16,30.0,train,0.23409119
5102,16,31.0,train,0.35976356
5103,16,32.0,train,0.42877263
5104,16,33.0,train,0.4115929
5105,16,34.0,train,0.41150463
5106,16,35.0,train,0.24637842
5107,16,36.0,train,0.29487115
5108,16,37.0,train,0.36764917
5109,16,38.0,train,0.267156
5110,16,39.0,train,0.36541855
5111,16,40.0,train,0.2844503
5112,16,41.0,train,0.26015928
5113,16,42.0,train,0.27969626
5114,16,43.0,train,0.22431579
5115,16,44.0,train,0.25781512
5116,16,45.0,train,0.3342586
5117,16,46.0,train,0.30867478
5118,16,47.0,train,0.40768746
5119,16,48.0,train,0.3030631
5120,16,49.0,train,0.41528097
5121,16,50.0,train,0.41094944
5122,16,51.0,train,0.27357656
5123,16,52.0,train,0.37512174
5124,16,53.0,train,0.32127398
5125,16,54.0,train,0.35269147
5126,16,55.0,train,0.24866565
5127,16,56.0,train,0.40800014
5128,16,57.0,train,0.35791078
5129,16,58.0,train,0.33580905
5130,16,59.0,train,0.40263188
5131,16,60.0,train,0.19792531
